,date,category_id,category,headline,articles,url
1197,2020-01-18,2,politics,"How Trump Is Spreading a Conspiracy Theory About Pelosi, Biden and Sanders",President Trump claims Nancy Pelosi has intentionally undermined Bernie Sanders’s presidential campaign by delaying the impeachment trial. Mr. Sanders denounced that theory on Friday.,https://www.nytimes.com/2020/01/17/us/politics/trump-impeachment-pelosi-sanders-biden.html
1198,2020-01-18,0,opinion,Can Anyone Save the G.O.P.?,Bill Weld tries a Granite State carom shot.,https://www.nytimes.com/2020/01/17/opinion/bill-weld-new-hampshire-primary.html
1199,2020-01-18,0,opinion,War Has Ripple Effects,I am a military widow. I know what the true cost of conflict is.,https://www.nytimes.com/2020/01/17/opinion/war-has-ripple-effects.html
1200,2020-01-18,2,politics,Impeachment Briefing: Team Trump,Mr. Trump’s defense team includes some of his favorite television personalities and several of his personal lawyers.,https://www.nytimes.com/2020/01/17/us/politics/impeachment-briefing-team-trump.html
1201,2020-01-18,2,politics,"In Oval Office Meeting, Trump Expresses Regret on Vaping Policy",The president interrupted a meeting with campaign advisers to scold his health and human services secretary about the administration’s ban on most flavored e-cigarettes.,https://www.nytimes.com/2020/01/17/us/politics/trump-vaping-azar.html
1202,2020-01-18,2,politics,Democrats Release More Material From Lev Parnas on Ukraine Campaign,Texts raised more questions about information suggesting that the United States ambassador to Ukraine was under surveillance.,https://www.nytimes.com/2020/01/17/us/politics/democrats-lev-parnas-material.html
1203,2020-01-18,1,world,Donations Are Pouring Into Australia. Now What?,"As people around the world respond to the fire crisis, organizations find themselves trying to efficiently distribute tens of millions of dollars.",https://www.nytimes.com/2020/01/18/world/australia/fires-donations-help.html
1204,2020-01-18,3,arts,"What’s on TV Saturday: ‘Seven Worlds, One Planet’ and ‘Little America’","A new nature series debuts on four cable networks, and Apple TV Plus highlights immigrant stories in “Little America.”",https://www.nytimes.com/2020/01/18/arts/television/whats-on-tv-saturday-seven-worlds-one-planet-and-little-america.html
1205,2020-01-18,5,sports,Conor McGregor and U.F.C. Attempt a Shift Away from Heel Status,"With some selective spin, the mixed-martial arts promotion has been billing its biggest star as past most of his legal troubles since a loss in October 2018.",https://www.nytimes.com/2020/01/18/sports/conor-mcgregor-and-ufc-attempt-a-shift-away-from-heel-status.html
1206,2020-01-18,5,sports,Technology Throws a Curveball to a Sport Built on Deceit. Or Is It Gamesmanship?,"Baseball’s sign-stealing scandal reflects a blurred line between being clever and breaking rules, a distinction that baseball and its unique codes of behavior have long wrestled with.",https://www.nytimes.com/2020/01/18/sports/sign-stealing.html
1207,2020-01-18,5,sports,Lakers and Clippers: The Back-to-Back to Beware,Rarely have the two Los Angeles N.B.A. teams been good at the same time. Now they are both great — and visiting opponents are struggling.,https://www.nytimes.com/2020/01/18/sports/basketball/lakers-clippers-staples-center.html
1208,2020-01-18,5,sports,A Grieving Young Tennis Star Finds Solace on the Court,"Just as Amanda Anisimova’s career was soaring last summer, her father’s sudden death changed everything, except her deep love of the sport and its connection to her family’s history.",https://www.nytimes.com/2020/01/18/sports/tennis/amanda-anisimova-australian-open.html
1209,2020-01-18,1,world,"As Libya Descends Into Chaos, Foreign Powers Look for a Way Out",A meeting in Berlin on Sunday will seek an exit to one of the Middle East’s most intractable proxy wars.,https://www.nytimes.com/2020/01/18/world/middleeast/libya-war-hifter-russia.html
1210,2020-01-18,1,world,"As Five Star Party Risks Implosion, Italy Fears the Fallout","The populists who upended Italian politics are struggling with defections, plummeting poll numbers and the compromises of government. What comes next could be worse.",https://www.nytimes.com/2020/01/18/world/europe/italy-five-star.html
1211,2020-01-18,2,politics,Sanders vs. Warren: This Week in the 2020 Race,"Senators Bernie Sanders and Elizabeth Warren argue over what was said at a private 2018 meeting, their dispute takes center stage at the debate and Cory Booker says goodbye.",https://www.nytimes.com/2020/01/18/us/politics/warren-vs-sanders-democratic-debate.html
1212,2020-01-18,2,politics,"Sex, Power and Fury: The Mystery of a Death at Guantánamo Bay",The federal trial of a former commander of the naval base put a spotlight on life at the isolated and secretive outpost best known for its terrorist court and prison.,https://www.nytimes.com/2020/01/18/us/politics/guantanamo-bay-mystery-death.html
1213,2020-01-18,2,politics,Would a 37-Year-Old Woman Be Where Pete Buttigieg Is?,Conversations with 37-year-old women in politics might offer some answers.,https://www.nytimes.com/2020/01/18/us/politics/pete-buttigieg-political-experience.html
1214,2020-01-18,5,sports,The Rise and Sudden Fall of the Houston Astros,Aggressive and innovative strategies pushed the club to the pinnacle of baseball. But a cheating scandal has tarnished its accomplishments and left the sport reeling.,https://www.nytimes.com/2020/01/18/sports/houston-astros-cheating.html
1215,2020-01-18,1,world,S.U.V. in Forbidden City Prompts Rage at China’s Rich,"Two women posed with a Mercedes in a revered site usually barred to vehicles, and became unwilling symbols of the wealth and privilege President Xi Jinping has promised to rein in.",https://www.nytimes.com/2020/01/18/world/asia/forbidden-city-car-photo.html
1216,2020-01-18,1,world,"Downed Plane’s Black Boxes Will Go to Ukraine, Iranian Media Says","A spokeswoman for Ukraine’s president said she could not confirm that its authorities were receiving the data recorders from the jet Iran mistakenly shot down, killing 176.",https://www.nytimes.com/2020/01/18/world/middleeast/ukraine-plane-crash-black-boxes-iran.html
1217,2020-01-18,0,opinion,How Did Americans Lose Faith in Everything?,Our institutions lost the capacity to mold character and have become platforms for performance instead.,https://www.nytimes.com/2020/01/18/opinion/sunday/institutions-trust.html
1218,2020-01-18,0,opinion,Venezuela’s Only Choice Left,Juan Guaidó should harness his renewed international support to obtain electoral conditions that lead to free and fair elections.,https://www.nytimes.com/2020/01/18/opinion/venezuela-guaido-maduro.html
1219,2020-01-18,0,opinion,The Changing Colors of Istanbul,"Orhan Pamuk walks through his city, photographing its streets at night. He discovers new light and new realities.",https://www.nytimes.com/2020/01/18/opinion/the-changing-colors-of-istanbul.html
1220,2020-01-18,0,opinion,The Book That Changed My Life,"Our readers offer a heartfelt tribute to the power of the written word, paying homage to Orwell, Thoreau, Betty Friedan, Julia Child and Dr. Seuss, to name but a few.",https://www.nytimes.com/2020/01/18/opinion/letters/influential-books.html
1221,2020-01-18,2,politics,"Impeachment Trial Puts Susan Collins, Stung by Kavanaugh Backlash, Under Scrutiny","The four-term Maine senator, who crossed party lines to vote against President Clinton’s impeachment, must now decide whether to break with President Trump.",https://www.nytimes.com/2020/01/18/us/politics/impeachment-susan-collins.html
1222,2020-01-18,5,sports,How Conor McGregor Beat Donald Cerrone at U.F.C. 246,"Conor McGregor, the U.F.C.’s biggest star, stopped Donald Cerrone with a quick, explosive flurry of strikes.",https://www.nytimes.com/2020/01/18/sports/cowboy-vs-mcgregor.html
1223,2020-01-18,1,world,Harry and Meghan Give Up Royal Titles and Forgo State Funding,"An agreement represents one of the most dramatic ruptures within the British royal family since King Edward VIII abdicated the throne in 1936 to marry an American woman, Wallis Simpson.",https://www.nytimes.com/2020/01/18/world/europe/meghan-harry-royals-uk.html
1224,2020-01-18,3,arts,"Peter Larkin, Stage Designer With a Funky Asterisk, Dies at 93",His Broadway work won him four Tony Awards. A different audience knew another of his designs: the Parliament-Funkadelic Mothership.,https://www.nytimes.com/2020/01/18/arts/peter-larkin-dead.html
1225,2020-01-18,0,opinion,Are My Friends’ Deaths Their Fault or Ours?,We need to move from pointing fingers to offering helping hands.,https://www.nytimes.com/2020/01/18/opinion/sunday/deaths-despair-personal-responsibility.html
1226,2020-01-18,0,opinion,Senate Republicans Are Bathed in Shame,"There’s no “impartial justice,” just protection of Trump at all costs.",https://www.nytimes.com/2020/01/18/opinion/sunday/republicans-trump-impeachment.html
1227,2020-01-18,0,opinion,Starr Chamber: The Sequel,President Trump reaches deep into the perv barrel for his defense team.,https://www.nytimes.com/2020/01/18/opinion/sunday/starr-dershowitz-trump-epstein.html
1228,2020-01-18,0,opinion,The Chinese Population Crisis,How Communist cruelty and Western folly built an underpopulation bomb.,https://www.nytimes.com/2020/01/18/opinion/sunday/the-chinese-population-crisis.html
1229,2020-01-18,0,opinion,"Capt. ‘Sully’ Sullenberger: Like Joe Biden, I Once Stuttered, Too. I Dare You to Mock Me.","The retired pilot responds to recent comments from the president’s daughter-in-law, Lara Trump, on the way the former vice president talks.",https://www.nytimes.com/2020/01/18/opinion/sully-biden-stutter-lara-trump.html
1230,2020-01-18,1,world,Clashes Shake Beirut as Anti-Government Protests Explode in Violence,Demonstrators and security forces battled in the worst violence yet after three months of protests against Lebanon’s political elite.,https://www.nytimes.com/2020/01/18/world/middleeast/clashes-shake-beirut-as-anti-government-protests-explode-in-violence.html
1231,2020-01-18,0,opinion,Putin the Immortal,The Russian leader is maneuvering to stay in power indefinitely. Why stop there?,https://www.nytimes.com/2020/01/18/opinion/putin-russia.html
1232,2020-01-18,0,opinion,How the ‘Sharing’ Economy Erodes Both Privacy and Trust,"To participate in services like Airbnb, you have to expose yourself.",https://www.nytimes.com/2020/01/18/opinion/sunday/privacy-trust.html
1233,2020-01-18,2,politics,Trump’s Defense Team Calls Impeachment Charges ‘Brazen’ as Democrats Make Legal Case,"In a six-page filing formally responding to the impeachment charges, President Trump’s lawyers rejected the case against him as illegitimate and described the effort to remove him as dangerous.",https://www.nytimes.com/2020/01/18/us/politics/house-trump-impeachment.html
1234,2020-01-18,3,arts,"Barry Tuckwell, French Horn Virtuoso, Is Dead at 88",He was widely considered to be the finest player of his era and was said to have “inspired every generation of horn player for the past 70 years.”,https://www.nytimes.com/2020/01/18/arts/music/barry-tuckwell-dead.html
1235,2020-01-18,1,world,Battered but Resilient After China’s Crackdown,"An ancient Muslim town, Yarkand is a cultural cradle for the Uighurs, who have experienced mass detentions. A rare visit revealed how people there have endured the upheavals.",https://www.nytimes.com/2020/01/18/world/asia/china-uighurs-xinjiang-yarkand.html
1236,2020-01-19,2,politics,Sanders and Warren Try to Tone Down Rift. Some of Their Supporters Seem Less Willing.,The two progressive candidates seem to be trying to play down their differences that came into view over the past week. But many of their supporters were not ready to move on.,https://www.nytimes.com/2020/01/18/us/politics/bernie-sanders-elizabeth-warren.html
